ID;Host ID;Host Since;Neighbourhood;City;State;Zipcode;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Cleaning Fee;Availability 365;Review Scores Location;Cancellation Policy;Accommodates;Reviews per Month;Minimum Nights;Price;Monthly Price;Weekly Price;Occupancy
12692989;3719521;2012-09-30;Arapiles;Madrid;Comunidad de Madrid;28003;40.437599540263584;-3.707473900026772;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;30.0;179.0;6.0;strict;4.0;0.23;2.0;49.0;1300.0;;0.030837988826815644
6234656;2417075;2012-05-20;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43478303521712;-3.701900339528537;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;20.0;32.0;10.0;flexible;5.0;0.54;3.0;63.0;1099.0;199.0;0.6075
8851984;19730570;2014-08-09;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43703896367232;-3.701811739642834;Loft;Entire home/apt;1.0;2.0;2.0;Real Bed;;35.0;0.0;9.0;strict;4.0;1.44;3.0;88.0;1700.0;500.0;5.184000518400052e-06
35146;141962;2010-06-10;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43607537256162;-3.701726642143361;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;50.0;322.0;10.0;strict;5.0;0.49;3.0;90.0;;;0.05478260869565218
4208724;142136;2010-06-10;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43736393345886;-3.702289573379177;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;0.0;328.0;10.0;flexible;6.0;1.12;3.0;112.0;;;0.12292682926829271
4741144;21514948;2014-09-19;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43620367267816;-3.700801764050825;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;40.0;338.0;9.0;strict;2.0;0.25;2.0;95.0;2050.0;;0.01775147928994083
6644598;19678357;2014-08-08;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43629760750277;-3.701248535068803;Apartment;Entire home/apt;1.0;4.0;4.0;Real Bed;;20.0;250.0;10.0;strict;6.0;0.09;3.0;120.0;;500.0;0.012960000000000001
12204438;46073184;2015-10-08;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43604561707238;-3.702086032866988;Apartment;Private room;1.0;1.0;1.0;Real Bed;;12.0;130.0;10.0;moderate;1.0;0.66;1.0;20.0;;;0.06092307692307692
6216745;32242323;2015-04-30;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43630532202409;-3.7029782789099728;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;48.0;316.0;10.0;moderate;6.0;1.04;2.0;114.0;;;0.0789873417721519
4838088;21514948;2014-09-19;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43595462174883;-3.702194701406124;Apartment;Entire home/apt;2.0;3.0;6.0;Real Bed;;60.0;282.0;10.0;strict;8.0;0.12;2.0;160.0;2900.0;;0.010212765957446808
4740794;21514948;2014-09-19;Trafalgar;Madrid;Comunidad de Madrid;28010;40.43574365786948;-3.701344830589017;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;40.0;309.0;;strict;4.0;;2.0;95.0;2050.0;;0.0
16098786;1718458;2012-02-08;Trafalgar;Madrid;Comunidad de Madrid;28010;40.42981629202133;-3.703645725357949;Apartment;Private room;3.0;5.0;10.0;Real Bed;;25.0;352.0;;strict;10.0;;4.0;23.0;;;0.0
7930959;19975470;2014-08-13;Trafalgar;Madrid;Comunidad de Madrid;28010;40.4355772519144;-3.7016054389573023;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;30.0;352.0;10.0;strict;5.0;0.22;3.0;49.0;1200.0;350.0;0.0225
9069145;22321820;2014-10-09;Almagro;Madrid;Comunidad de Madrid;;40.43779705763957;-3.69436230852014;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;70.0;331.0;10.0;strict;5.0;1.71;3.0;80.0;;;0.1859818731117825
11482976;28420470;2015-02-26;Almagro;Madrid;Comunidad de Madrid;28010;40.4297901610717;-3.6956656966646433;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;1.0;40.0;;;0.0
6923636;17400392;2014-06-29;Almagro;Madrid;Comunidad de Madrid;;40.4358297116131;-3.694972772265283;Apartment;Private room;1.0;1.0;1.0;Real Bed;;15.0;65.0;9.0;moderate;2.0;2.49;2.0;34.0;;230.0;0.9193846153846155
15184769;67531310;2016-04-17;Guindalera;Madrid;Comunidad de Madrid;28028;40.433211044487145;-3.668127117815668;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;1.0;;1.0;100.0;;;0.0
3654455;18487884;2014-07-20;Guindalera;Madrid;Community of Madrid;28028;40.43761056644458;-3.676155109964012;Apartment;Entire home/apt;1.5;3.0;4.0;Real Bed;;0.0;286.0;10.0;strict;6.0;0.19;4.0;140.0;1990.0;770.0;0.03188811188811189
13390757;35468631;2015-06-10;Guindalera;Madrid;Comunidad de Madrid;28028;40.43589521969314;-3.674339331027428;Apartment;Private room;1.0;1.0;2.0;Real Bed;;0.0;281.0;9.0;strict;2.0;1.21;1.0;18.0;;;0.05167259786476868
17734654;113544145;2017-01-27;Lista;Madrid;Comunidad de Madrid;28006;40.43185842137472;-3.675402294928982;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;157.0;10.0;moderate;2.0;1.0;1.0;25.0;;;0.07643312101910828
13984942;4190343;2012-11-19;Lista;Madrid;Comunidad de Madrid;28006;40.42941855403088;-3.674090027752272;Apartment;Entire home/apt;1.5;2.0;3.0;Real Bed;;30.0;281.0;10.0;strict;6.0;2.88;2.0;70.0;;;0.24597864768683275
8684336;45601781;2015-10-02;Lista;Madrid;Comunidad de Madrid;;40.43437628140474;-3.678555440428486;House;Entire home/apt;3.0;3.0;10.0;Real Bed;;47.0;278.0;10.0;moderate;10.0;3.51;2.0;139.0;4200.0;;0.3030215827338129
12876059;70438268;2016-05-05;Lista;Madrid;Comunidad de Madrid;28001;40.43046522590952;-3.679020374332653;House;Entire home/apt;2.0;3.0;8.0;Real Bed;;0.0;294.0;10.0;flexible;8.0;2.05;2.0;167.0;;;0.16734693877551018
8929267;19788545;2014-08-10;Lista;Madrid;Comunidad de Madrid;28006;40.43382582442978;-3.6753120338101697;Apartment;Entire home/apt;1.0;3.0;3.0;Real Bed;;14.0;275.0;10.0;flexible;6.0;2.11;3.0;120.0;2700.0;750.0;0.27621818181818186
604150;2990747;2012-07-19;Castellana;Madrid;Madrid;28006;40.431404294159016;-3.685430437198151;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;45.0;209.0;9.0;strict;4.0;0.04;3.0;90.0;1150.0;600.0;0.006889952153110048
11142775;50366884;2015-12-02;Castellana;Madrid;Comunidad de Madrid;28006;40.43056578304504;-3.680195717346526;Apartment;Entire home/apt;3.0;2.0;3.0;Real Bed;;0.0;0.0;;flexible;4.0;;3.0;250.0;;;0.0
9493091;15720962;2014-05-19;El Viso;Madrid;Comunidad de Madrid;28002;40.44718373202324;-3.684561758813355;House;Entire home/apt;1.0;1.0;2.0;Real Bed;;25.0;170.0;10.0;strict;2.0;0.88;4.0;78.0;;;0.24847058823529414
16286152;106532211;2016-12-07;Prosperidad;Madrid;Comunidad de Madrid;28002;40.443119706922886;-3.6695712579988338;Apartment;Entire home/apt;1.0;1.0;4.0;Real Bed;;0.0;159.0;10.0;strict;5.0;0.77;2.0;65.0;;;0.11622641509433962
1090988;5785483;2013-04-05;Recoletos;Madrid;Community of Madrid;28001;40.42755627526735;-3.6859472597689833;Apartment;Private room;3.0;1.0;2.0;Real Bed;;20.0;326.0;10.0;strict;2.0;1.67;3.0;30.0;850.0;270.0;0.18441717791411041
6123814;31774454;2015-04-23;Recoletos;Madrid;Comunidad de Madrid;28001;40.423295503674346;-3.6850334303972474;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;192.0;10.0;strict;2.0;0.43;15.0;90.0;2250.0;580.0;0.403125
6652677;34820842;2015-06-02;Recoletos;Madrid;Comunidad de Madrid;28001;40.429133089307896;-3.685101330172624;Loft;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;359.0;10.0;moderate;2.0;0.09;2.0;60.0;1500.0;390.0;0.006016713091922006
11113740;57735136;2016-02-07;Goya;Madrid;Comunidad de Madrid;28009;40.42374264335033;-3.67244470330594;Apartment;Private room;1.0;1.0;2.0;Real Bed;;5.0;11.0;10.0;flexible;2.0;5.08;1.0;26.0;;;5.541818181818182
17526202;51564174;2015-12-17;Goya;Madrid;Comunidad de Madrid;28001;40.426756213725376;-3.6796658870454304;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;49.0;148.0;10.0;strict;4.0;4.0;2.0;90.0;;;0.6486486486486487
6074836;3137777;2012-08-02;Goya;Madrid;Comunidad de Madrid;28001;40.42358836457189;-3.679130478351292;House;Entire home/apt;2.0;2.0;4.0;Real Bed;;50.0;0.0;;strict;6.0;;1.0;140.0;2100.0;;0.0
16059967;21485458;2014-09-18;Goya;Madrid;Comunidad de Madrid;28006;40.42815559492804;-3.675230236177932;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;90.0;342.0;;moderate;4.0;;3.0;51.0;;;0.0
17209363;3474665;2012-09-04;Goya;Madrid;Comunidad de Madrid;28006;40.42785132648591;-3.6761829114447377;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;20.0;102.0;;moderate;3.0;;17.0;50.0;;;0.0
4986319;25704862;2015-01-06;Goya;Madrid;Comunidad de Madrid;28009;40.42390215200933;-3.670359628376852;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;1.0;39.0;;;0.0
6154219;31923207;2015-04-25;Goya;Madrid;Comunidad de Madrid;28009;40.423543806800346;-3.679413128542347;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;356.0;10.0;strict;4.0;1.14;3.0;75.0;1000.0;350.0;0.1152808988764045
14627849;90760470;2016-08-19;Goya;Madrid;Comunidad de Madrid;28009;40.427298580683406;-3.670994903272944;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;36.0;117.0;10.0;flexible;4.0;2.41;4.0;110.0;;;0.9887179487179488
14701802;88187861;2016-08-05;Goya;Madrid;Comunidad de Madrid;28001;40.428048853333614;-3.676932391766658;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;148.0;10.0;flexible;1.0;6.11;1.0;27.0;;;0.49540540540540545
15741706;101725333;2016-10-29;Goya;Madrid;Comunidad de Madrid;28001;40.42824016020424;-3.67609711618805;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;139.0;10.0;moderate;2.0;3.83;4.0;25.0;;;1.322589928057554
1491263;6191568;2013-05-02;Goya;Madrid;Community of Madrid;28006;40.42461154023153;-3.6753748463888254;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;274.0;10.0;flexible;1.0;0.29;1.0;37.0;340.0;120.0;0.012700729927007298
9875841;28097478;2015-02-21;Goya;Madrid;Comunidad de Madrid;28001;40.42646143831104;-3.6763345420287696;Apartment;Private room;1.0;1.0;1.0;Real Bed;;25.0;365.0;10.0;strict;1.0;0.17;7.0;40.0;1100.0;;0.03912328767123288
14949924;9437939;2013-10-15;Fuente del Berro;Madrid;Comunidad de Madrid;28028;40.42719348309498;-3.665844046194204;Other;Private room;1.0;1.0;1.0;Real Bed;;0.0;360.0;10.0;moderate;2.0;0.79;1.0;48.0;;;0.026333333333333334
12881588;43471258;2015-09-06;Fuente del Berro;Madrid;Comunidad de Madrid;28028;40.42354232782638;-3.6640052393167695;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;30.0;77.0;;moderate;2.0;0.11;2.0;30.0;;;0.03428571428571429
6781541;30480648;2015-04-02;Fuente del Berro;Madrid;Comunidad de Madrid;28028;40.42940102814696;-3.66323904435961;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;365.0;;moderate;2.0;0.11;1.0;40.0;588.0;167.0;0.0036164383561643836
16169070;21514948;2014-09-19;Fuente del Berro;Madrid;Comunidad de Madrid;28028;40.42940175455088;-3.663270712305276;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;40.0;318.0;2.0;strict;3.0;0.3;2.0;70.0;;;0.022641509433962263
14352156;37920595;2015-07-08;Prosperidad;Madrid;Comunidad de Madrid;28002;40.44490173408101;-3.6615679538649655;Apartment;Private room;1.0;1.0;1.0;Real Bed;;8.0;71.0;10.0;moderate;2.0;0.86;1.0;24.0;;;0.14535211267605636
12896348;24531638;2014-12-05;Prosperidad;Madrid;Comunidad de Madrid;28002;40.44019587777825;-3.6747430661769256;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;0.0;;flexible;3.0;;1.0;65.0;;;0.0
6891783;33336064;2015-05-14;Hispanoamerica;Madrid;Comunidad de Madrid;28016;40.45227200324319;-3.675759211672979;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;25.0;189.0;10.0;flexible;2.0;0.11;5.0;75.0;;400.0;0.03492063492063492
12672701;21689908;2014-09-23;Hispanoamerica;Madrid;Comunidad de Madrid;28016;40.45530663804723;-3.6813300964813114;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;25.0;315.0;10.0;flexible;4.0;9.97;1.0;57.0;;;0.3798095238095239
14326460;6673480;2013-05-31;Nueva Espana;Madrid;Comunidad de Madrid;28016;40.45937216048719;-3.681738007936064;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;40.0;299.0;;moderate;3.0;;60.0;64.0;;;0.0
13512567;1182260;2011-09-19;Nueva Espana;Madrid;Comunidad de Madrid;28036;40.461190990485015;-3.6865461576930327;Apartment;Private room;1.0;1.0;1.0;Real Bed;;30.0;259.0;;moderate;1.0;;3.0;30.0;;;0.0
17904269;86881502;2016-07-30;Nueva Espana;Madrid;Comunidad de Madrid;28016;40.465744709783365;-3.6741557198527146;House;Entire home/apt;2.5;4.0;5.0;Real Bed;;70.0;319.0;;strict;8.0;;2.0;200.0;;;0.0
7230128;37857734;2015-07-08;Castilla;Madrid;Comunidad de Madrid;28036;40.47077674985388;-3.681484480442027;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;30.0;57.0;9.0;moderate;6.0;2.09;2.0;65.0;;;0.8799999999999999
13736678;24721783;2014-12-11;Bellas Vistas;Madrid;Comunidad de Madrid;28039;40.453486967546255;-3.707076829608759;Loft;Entire home/apt;1.0;1.0;1.0;Pull out Sofa;;20.0;0.0;;flexible;3.0;;2.0;60.0;;;0.0
13451082;76824162;2016-06-09;Bellas Vistas;Madrid;Comunidad de Madrid;28039;40.44762188423398;-3.704618124586675;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;0.0;;flexible;3.0;;5.0;45.0;;;0.0
9891409;41146301;2015-08-11;Bellas Vistas;Madrid;Comunidad de Madrid;28039;40.45136790900734;-3.704597596030814;Apartment;Private room;1.0;1.0;2.0;Real Bed;;0.0;311.0;10.0;strict;2.0;0.62;1.0;20.0;;;0.023922829581993568
13389193;76136564;2016-06-06;Cuatro Caminos;Madrid;Comunidad de Madrid;28020;40.44852443271309;-3.700993994234523;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;45.0;86.0;10.0;moderate;4.0;4.91;2.0;125.0;;;1.370232558139535
15096653;19099150;2014-07-29;Cuatro Caminos;Madrid;Comunidad de Madrid;28020;40.44887427046535;-3.702410579304359;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;315.0;9.0;moderate;4.0;6.62;1.0;55.0;;;0.2521904761904762
14377832;69832836;2016-05-01;Cuatro Caminos;Madrid;Comunidad de Madrid;28020;40.449811316825055;-3.694800682596041;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;40.0;61.0;8.0;moderate;4.0;0.64;4.0;70.0;;;0.5036065573770492
16345061;2590205;2012-06-09;Cuatro Caminos;Madrid;Comunidad de Madrid;28020;40.45338781117324;-3.691899289022624;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;20.0;335.0;9.0;strict;2.0;1.15;3.0;60.0;;;0.1235820895522388
644749;3227035;2012-08-11;Cuatro Caminos;Madrid;Madrid;28020;40.45240927202583;-3.699048478776108;Apartment;Entire home/apt;2.0;3.0;8.0;Real Bed;1184.0;50.0;284.0;9.0;strict;9.0;1.56;2.0;100.0;1800.0;600.0;0.13183098591549294
252440;1324877;2011-10-23;Cuatro Caminos;Madrid;Madrid;28020;40.45021033474468;-3.699101695189665;Apartment;Entire home/apt;2.0;1.0;1.0;Real Bed;603.0;25.0;96.0;9.0;strict;4.0;0.16;3.0;46.0;950.0;350.0;0.06
17216130;38261982;2015-07-12;Cuatro Caminos;Madrid;Comunidad de Madrid;28020;40.450907119684;-3.694750571569153;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;62.0;10.0;flexible;3.0;1.43;1.0;50.0;;;0.2767741935483871
6503455;33128216;2015-05-11;Malasana;Madrid;Comunidad de Madrid;28004;40.42071832200431;-3.701572674006468;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;20.0;0.0;10.0;strict;3.0;2.74;2.0;42.0;;;6.5760006576000665e-06
4864017;1422050;2011-11-19;Malasana;Madrid;Comunidad de Madrid;28004;40.42303893314863;-3.704122361609063;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;313.0;10.0;moderate;2.0;4.63;1.0;49.0;850.0;;0.1775079872204473
5659065;29331987;2015-03-14;Justicia;Madrid;Comunidad de Madrid;28004;40.42038853485875;-3.7015165770993192;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;87.0;10.0;moderate;2.0;2.58;1.0;45.0;600.0;210.0;0.35586206896551725
7321561;7530814;2013-07-16;Universidad;Madrid;Comunidad de Madrid;28004;40.42079481949996;-3.7028898205917486;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;312.0;9.0;flexible;2.0;0.84;5.0;55.0;1200.0;300.0;0.16153846153846155
11678051;62023417;2016-03-07;Universidad;Madrid;Comunidad de Madrid;28004;40.42799171885999;-3.703109950077869;Apartment;Private room;1.0;1.0;1.0;Real Bed;;15.0;354.0;9.0;strict;3.0;0.77;1.0;27.0;;;0.02610169491525424
13837974;81637967;2016-07-04;Malasana;Madrid;Comunidad de Madrid;28004;40.42270815683282;-3.705819639198039;Apartment;Entire home/apt;2.0;2.0;4.0;Real Bed;;25.0;227.0;10.0;moderate;8.0;5.31;2.0;90.0;;;0.5614096916299559
10065611;17927549;2014-07-10;Universidad;Madrid;Comunidad de Madrid;28004;40.423336876912686;-3.703012753601135;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;30.0;347.0;10.0;strict;4.0;0.33;3.0;120.0;;;0.03423631123919308
5276564;5542111;2013-03-20;Malasana;Madrid;Comunidad de Madrid;28004;40.42169960835229;-3.7072454737820064;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;25.0;299.0;10.0;strict;3.0;3.79;1.0;46.0;;;0.15210702341137125
17133030;90571195;2016-08-18;Malasana;Madrid;Comunidad de Madrid;28004;40.42394999423456;-3.701009020284523;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;55.0;10.0;strict;4.0;1.09;1.0;75.0;;;0.23781818181818185
10579286;2931421;2012-07-14;Universidad;Madrid;Comunidad de Madrid;28004;40.42027505445202;-3.704129676273278;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;15.0;306.0;10.0;flexible;4.0;5.77;2.0;75.0;;;0.4525490196078431
16189028;14724612;2014-04-25;Malasana;Madrid;Comunidad de Madrid;28015;40.42636899580651;-3.7082789305949246;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;56.0;;flexible;2.0;;1.0;40.0;;;0.0
16908827;112582226;2017-01-21;Malasana;Madrid;Comunidad de Madrid;28004;40.42114593161438;-3.7045551430468175;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;5.0;31.0;10.0;strict;2.0;6.0;1.0;37.0;;;2.3225806451612905
3992832;6282893;2013-05-08;Sol;Madrid;Community of Madrid;28013;40.41677256511712;-3.7078797822446665;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;40.0;177.0;10.0;strict;6.0;1.78;3.0;130.0;2900.0;780.0;0.36203389830508476
1075749;5918751;2013-04-14;Sol;Madrid;Madrid;28013;40.416087318911536;-3.706012198436393;Apartment;Entire home/apt;1.0;2.0;5.0;Real Bed;753.0;30.0;125.0;10.0;flexible;5.0;1.45;2.0;100.0;1255.0;402.0;0.2784
17473978;3447304;2012-09-02;Sol;Madrid;Comunidad de Madrid;28013;40.41996598904725;-3.7048481506672144;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;296.0;10.0;flexible;2.0;4.41;2.0;50.0;;;0.3575675675675676
7914392;41731653;2015-08-17;Sol;Madrid;Comunidad de Madrid;28005;40.41466995126561;-3.70710493973503;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;280.0;10.0;moderate;4.0;8.62;2.0;70.0;;;0.7388571428571429
9666029;37611348;2015-07-05;Sol;Madrid;Comunidad de Madrid;28013;40.41551129478944;-3.706228251100861;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;0.0;278.0;10.0;moderate;2.0;1.42;3.0;60.0;;;0.18388489208633094
8545162;15258781;2014-05-08;Sol;Madrid;Comunidad de Madrid;28013;40.41981823655679;-3.703470584801277;Apartment;Private room;3.0;1.0;1.0;Real Bed;;15.0;33.0;;strict;2.0;;10.0;20.0;;;0.0
11856434;19566980;2014-08-06;Sol;Madrid;Comunidad de Madrid;28014;40.41769996111308;-3.701399994150316;Condominium;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;136.0;10.0;flexible;4.0;0.48;2.0;82.0;;;0.08470588235294117
17416341;32010128;2015-04-26;Vallehermoso;Madrid;Comunidad de Madrid;28003;40.44610045507081;-3.705646061980651;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;8.0;67.0;10.0;strict;3.0;0.91;1.0;45.0;;;0.16298507462686568
17475695;118370170;2017-02-27;Almenara;Madrid;Comunidad de Madrid;28046;40.469050267084654;-3.690475576691885;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;;0.0;0.0;;flexible;3.0;;2.0;45.0;;;0.0
1644665;8727947;2013-09-09;Almenara;Madrid;Community of Madrid;;40.47142021357964;-3.696469491045118;Apartment;Entire home/apt;1.0;3.0;5.0;Real Bed;;0.0;277.0;8.0;strict;5.0;3.39;2.0;50.0;900.0;300.0;0.29371841155234657
16969647;113512432;2017-01-27;Almenara;Madrid;Comunidad de Madrid;28029;40.47162033337195;-3.693499855305796;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;96.0;;flexible;2.0;;1.0;22.0;;;0.0
15726996;90573791;2016-08-18;Almenara;Madrid;Comunidad de Madrid;;40.47077763072725;-3.688686727193646;Other;Private room;1.0;1.0;1.0;Real Bed;;0.0;85.0;;flexible;1.0;;1.0;40.0;;;0.0
13365883;21485458;2014-09-18;Valdeacederas;Madrid;Comunidad de Madrid;28029;40.46660362598701;-3.698083752886848;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;60.0;331.0;4.0;moderate;2.0;0.17;1.0;31.0;;;0.006163141993957704
16689132;110491914;2017-01-08;Valdeacederas;Madrid;Comunidad de Madrid;28039;40.462963222375286;-3.7006131974515033;Apartment;Private room;1.0;1.0;1.0;Real Bed;;20.0;333.0;;moderate;2.0;;3.0;27.0;;;0.0
15792514;84759;2010-02-23;Berruguete;Madrid;Comunidad de Madrid;28039;40.460474001557486;-3.7080941481567233;Apartment;Private room;1.0;1.0;4.0;Real Bed;;0.0;307.0;8.0;flexible;4.0;0.51;2.0;35.0;;;0.03986970684039088
15964100;81593283;2016-07-04;Berruguete;Madrid;Comunidad de Madrid;28039;40.45914747668359;-3.704163854731713;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;291.0;8.0;flexible;2.0;1.14;5.0;45.0;;;0.23505154639175255
18084663;117752844;2017-02-23;Gaztambide;Madrid;Comunidad de Madrid;28015;40.4345252198645;-3.71496713615132;Apartment;Private room;1.0;1.0;1.0;Real Bed;;30.0;282.0;;strict;1.0;;7.0;30.0;;;0.0
10362655;14809898;2014-04-27;Arapiles;Madrid;Comunidad de Madrid;28015;40.432551647916334;-3.705064944345157;Apartment;Entire home/apt;1.0;2.0;1.0;Real Bed;;30.0;292.0;10.0;strict;2.0;0.3;2.0;70.0;1500.0;425.0;0.02465753424657534
5693145;27155728;2015-02-03;Arapiles;Madrid;Community of Madrid;28014;40.43309920799617;-3.709188955501197;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;18.0;324.0;9.0;moderate;3.0;1.97;1.0;55.0;1000.0;350.0;0.07296296296296297
12937855;71061372;2016-05-09;Arapiles;Madrid;Comunidad de Madrid;28015;40.430990817503215;-3.710582772211729;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;25.0;0.0;;flexible;2.0;;3.0;80.0;;;0.0
6407315;4504488;2012-12-27;Arapiles;Madrid;Comunidad de Madrid;28015;40.43682513365533;-3.704344843426052;Condominium;Entire home/apt;1.0;1.0;1.0;Real Bed;;40.0;351.0;10.0;strict;2.0;0.06;5.0;50.0;2000.0;500.0;0.010256410256410255
16111983;105051263;2016-11-24;Arapiles;Madrid;Comunidad de Madrid;28015;40.43619481816425;-3.705833827448071;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;118.0;10.0;flexible;3.0;4.57;2.0;42.0;;;0.9294915254237289
16047656;29238613;2015-03-12;Arapiles;Madrid;Comunidad de Madrid;28015;40.43655979963518;-3.709034305149205;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;359.0;9.0;flexible;1.0;0.98;1.0;25.0;;;0.03275766016713092
8234621;9023441;2013-09-24;Los Rosales;Madrid;Comunidad de Madrid;28021;40.3511047589074;-3.6873346938070695;Apartment;Shared room;1.0;1.0;1.0;Pull out Sofa;;0.0;339.0;8.0;strict;1.0;1.61;1.0;11.0;;;0.05699115044247788
13180438;9023441;2013-09-24;Villaverde;Madrid;Comunidad de Madrid;28021;40.34966776072812;-3.687473937627008;Apartment;Shared room;1.0;1.0;1.0;Real Bed;;0.0;245.0;6.0;strict;1.0;0.42;1.0;11.0;;;0.02057142857142857
11769106;62646468;2016-03-12;Villa de Vallecas;Madrid;Comunidad de Madrid;28031;40.36512300742972;-3.604899318210609;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;365.0;8.0;flexible;1.0;0.19;1.0;20.0;;;0.006246575342465754
